#,INZ,,,,,,,,,,,,,,,,,,,,
,INZ,HKG-37-082,DTMB,82,,602000,multi,various,pn420,16qam,0.8,720,on,,0x0052,0x0335,0x0335,avc,0x0336,ac3,25
,INZ,HKG-37-083,DTMB,83,,602000,multi,various,pn420,16qam,0.8,720,on,,0x0053,0x033E,0x0340,mpeg2,0x0341,ac3,25
,INZ,FSHKG-083,DTMB,84,,602000,multi,various,pn420,16qam,0.8,720,on,,,0x033F,0x0340,mpeg2,0x0341,ac3,25
,INZ,HKG-37-085,DTMB,85,,602000,multi,various,pn420,16qam,0.8,720,on,,0x0055,0x0353,0x0353,avc,0x0354,ac3,25
#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,INZ,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,INZ,US-2,analog-terr,2,,55250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,US-4,analog-terr,4,,67250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,US-6,analog-terr,6,,83250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,JA-2,analog-terr,3,,97250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,JA-4,analog-terr,5,,171250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,JA-6,analog-terr,8,,183250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,JA-8,analog-terr,10,,193250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,JA-10,analog-terr,12,,205250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,JA-12,analog-terr,23,,217250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,INZ,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,INZ,JA-15,analog-terr,16,,483250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,JA-17,analog-terr,18,,495250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,JA-62,analog-terr,63,,765250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,INZ,US-69,analog-terr,69,,801250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,INZ,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,INZ,R-1,analog-terr,1,,49750,D,UNKNOWN,,,,,off,,,PAL,25,,,,
,INZ,E-4,analog-terr,4,,62250,B,UNKNOWN,,,,,off,,,SECAM,25,,,,
,INZ,C-10,analog-terr,10,,200250,D,UNKNOWN,,,,,off,,,PAL,25,,,,
,INZ,E-12,analog-terr,12,,224250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,INZ,E-22,analog-terr,22,,479250,K,UNKNOWN,,,,,off,,,SECAM,25,,,,
,INZ,E-24,analog-terr,24,,495250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
,INZ,E-27,analog-terr,27,,519250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
,INZ,E-42,analog-terr,42,,639250,G,UNKNOWN,,,,,off,,,PAL,25,,,,
,INZ,E-45,analog-terr,45,,663250,G,UNKNOWN,,,,,off,,,PAL,25,,,,
,INZ,E-48,analog-terr,48,,687250,G,UNKNOWN,,,,,off,,,SECAM,25,,,,
,INZ,E-51,analog-terr,51,,711250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
,INZ,E-54,analog-terr,54,,735250,G,UNKNOWN,,,,,off,,,PAL,25,,,,
,INZ,E-64,analog-terr,64,,815250,G,UNKNOWN,,,,,off,,,PAL,25,,,,
,INZ,E-67,analog-terr,67,,839250,I,UNKNOWN,,,,,off,,,NTSC-443,25,,,,
#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,DVB-T2,DVB-T2,,,xxx[kHz](),8/7/6[MHz},qpsk/16qam/64qam/256qam/bpsk,hex(1byte),,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,INZ,[No],[input/standard],,,[Frequency],[Bandwidth],[Modulation],[plpid],,,,[LNA],,,[PCRPID],[VIDEOPID],[VIDEOCO],[AUDIOPID],[AUDIOCO],[FRAMERATE]
,INZ,DVB-T2-101,DVB-T2,101,,626000,8,256qam,0x00,,,,on,,,0x00A4,0x00A1,avc,0x0000,aac,25
,INZ,DVB-T2-102,DVB-T2,102,,626000,8,256qam,0x00,,,,on,,,0x00B8,0x00B5,avc,0x00B6,mpeg-audio,25
,INZ,DVB-T2-103,DVB-T2,103,,626000,8,256qam,0x00,,,,on,,,0x00CB,0x00C9,avc,0x00CA,aac,25
#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,DVB-T2,DVB-T2,,,xxx[kHz](),8/7/6[MHz},qpsk/16qam/64qam/256qam/bpsk,hex(1byte),,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,INZ,[No],[input/standard],,,[Frequency],[Bandwidth],[Modulation],[plpid],,,,[LNA],,,[PCRPID],[VIDEOPID],[VIDEOCO],[AUDIOPID],[AUDIOCO],[FRAMERATE]
,INZ,FSDVB-T2-1,DVB-T2,1,,626000,8,256qam,0x00,,,,on,,,0x00A4,0x00A1,avc,0x00A3,ac3,25
,INZ,FSDVB-T2-2,DVB-T2,2,,626000,8,256qam,0x00,,,,on,,,0x00B8,0x00B5,avc,0x00B7,ac3,25
,INZ,FSDVB-T2-3,DVB-T2,3,,626000,8,256qam,0x00,,,,on,,,0x00CB,0x00C9,avc,0x00CA,heaac,25
#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,DVB-T2,DVB-T2,,,xxx[kHz](),8/7/6[MHz},qpsk/16qam/64qam/256qam/bpsk,hex(1byte),,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,INZ,[No],[input/standard],,,[Frequency],[Bandwidth],[Modulation],[plpid],,,,[LNA],,,[PCRPID],[VIDEOPID],[VIDEOCO],[AUDIOPID],[AUDIOCO],[FRAMERATE]
,INZ,FSDVB-T2-4,DVB-T2,4,,851000,6,16qam,0x00,,,,on,,,0x00A4,0x00A1,avc,0x00A3,ac3,25
,INZ,FSDVB-T2-5,DVB-T2,5,,851000,6,16qam,0x00,,,,on,,,0x00B8,0x00B5,avc,0x00B7,ac3,25
,INZ,FSDVB-T2-6,DVB-T2,6,,851000,6,16qam,0x00,,,,on,,,0x00CB,0x00C9,avc,0x00CA,heaac,25
#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,DVB-T2,DVB-T2,,,xxx[kHz](),8/7/6[MHz},qpsk/16qam/64qam/256qam/bpsk,hex(1byte),,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,INZ,[No],[input/standard],,,[Frequency],[Bandwidth],[Modulation],[plpid],,,,[LNA],,,[PCRPID],[VIDEOPID],[VIDEOCO],[AUDIOPID],[AUDIOCO],[FRAMERATE]
,INZ,DVB-T2-800,DVB-T2,800,,858000,8,256qam,0x00,,,,on,,0x0001,0x0101,0x0100,mpeg2,0x0110,mpeg-audio,25
,INZ,DVB-T2-801,DVB-T2,801,,858000,8,256qam,0x00,,,,on,,0x0002,0x0101,0x0200,mpeg2,0x0210,mpeg-audio,25
,INZ,DVB-T2-802,DVB-T2,802,,858000,8,256qam,0x00,,,,on,,0x0003,0x0101,0x0300,mpeg2,0x0310,mpeg-audio,25
,INZ,DVB-T2-803,DVB-T2,803,,858000,8,256qam,0x00,,,,on,,0x0004,0x0101,0x0400,mpeg2,0x0410,mpeg-audio,25
,INZ,DVB-T2-804,DVB-T2,804,,858000,8,256qam,0x00,,,,on,,0x0005,0x0101,0x0500,mpeg2,0x0510,mpeg-audio,25
,INZ,DVB-T2-805,DVB-T2,805,,858000,8,256qam,0x00,,,,on,,0x0006,0x0101,0x0600,mpeg2,0x0610,mpeg-audio,25
#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,DVB-T2,DVB-T2,,,xxx[kHz](),8/7/6[MHz},qpsk/16qam/64qam/256qam/bpsk,hex(1byte),,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,INZ,[No],[input/standard],,,[Frequency],[Bandwidth],[Modulation],[plpid],,,,[LNA],,,[PCRPID],[VIDEOPID],[VIDEOCO],[AUDIOPID],[AUDIOCO],[FRAMERATE]
,INZ,DVB-T2-806,DVB-T2,806,,802000,6,16qam,0x00,,,,on,,,0x0101,0x0100,mpeg2,0x0110,mpeg-audio,25
,INZ,DVB-T2-807,DVB-T2,807,,802000,6,16qam,0x00,,,,on,,,0x0101,0x0200,mpeg2,0x0210,mpeg-audio,25
,INZ,DVB-T2-808,DVB-T2,808,,802000,6,16qam,0x00,,,,on,,,0x0101,0x0300,mpeg2,0x0310,mpeg-audio,25
,INZ,DVB-T2-809,DVB-T2,809,,802000,6,16qam,0x00,,,,on,,,0x0101,0x0400,mpeg2,0x0410,mpeg-audio,25
,INZ,DVB-T2-810,DVB-T2,810,,802000,6,16qam,0x00,,,,on,,,0x0101,0x0500,mpeg2,0x0510,mpeg-audio,25
,INZ,DVB-T2-811,DVB-T2,811,,802000,6,16qam,0x00,,,,on,,,0x0101,0x0600,mpeg2,0x0610,mpeg-audio,25
#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,DVB-S2,DVB-S2,,,xxx[kHz](),xxx[sym/sec],,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,INZ,[No],[input/standard],,,[Frequency],[SymbolRate],,,,,,,,,[PCRPID],[VIDEOPID],[VIDEOCO],[AUDIOPID],[AUDIOCO],[FRAMERATE]
,INZ,DVB-S2-101,DVB-S2,101,,12168000,22000080,,,,,,,,,0x00FF,0x00FF,avc,0x0782,mpeg-audio,25
,INZ,DVB-S2-102,DVB-S2,102,,12168000,22000080,,,,,,,,,0x01FF,0x01FF,avc,0x0203,ac3,25
,INZ,DVB-S2-103,DVB-S2,103,,12168000,22000080,,,,,,,,,0x0780,0x0780,avc,0x0781,mpeg-audio,25
,INZ,DVB-S2-104,DVB-S2,104,,12168000,22000080,,,,,,,,,0x0780,0x0780,avc,0x0782,mpeg-audio,25
,INZ,FSDVB-S2-1,DVB-S2,101,,12168000,22000080,,,,,,,,,0x00FF,0x00FF,avc,0x0103,ac3,25
,INZ,FSDVB-S2-3,DVB-S2,103,,12168000,22000080,,,,,,,,,0x0780,0x0780,avc,0x0782,mpeg-audio,25
#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,DVB-S2,DVB-S2,,,xxx[kHz](),xxx[sym/sec],,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,INZ,[No],[input/standard],,,[Frequency],[SymbolRate],,,,,,,,,[PCRPID],[VIDEOPID],[VIDEOCO],[AUDIOPID],[AUDIOCO],[FRAMERATE]
,INZ,DVB-S2-800,DVB-S2,800,,12750000,22000080,,,,,,,,0x0001,0x0101,0x0100,mpeg2,0x0110,mpeg-audio,25
,INZ,DVB-S2-801,DVB-S2,801,,12750000,22000080,,,,,,,,0x0002,0x0101,0x0200,mpeg2,0x0210,mpeg-audio,25
,INZ,DVB-S2-802,DVB-S2,802,,12750000,22000080,,,,,,,,0x0003,0x0101,0x0300,mpeg2,0x0310,mpeg-audio,25
,INZ,DVB-S2-803,DVB-S2,803,,12750000,22000080,,,,,,,,0x0004,0x0101,0x0400,mpeg2,0x0410,mpeg-audio,25
,INZ,DVB-S2-804,DVB-S2,804,,12750000,22000080,,,,,,,,0x0005,0x0101,0x0500,mpeg2,0x0510,mpeg-audio,25
,INZ,DVB-S2-805,DVB-S2,805,,12750000,22000080,,,,,,,,0x0006,0x0101,0x0600,mpeg2,0x0610,mpeg-audio,25
#,SEMS,,,,,,,,,,,,,,,,,,,,
#,SEMS,BS-1,ISDB-S,,,xxx[kHz](),hex,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMS,[No],[input/standard],,,[Frequency],[TS-ID],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMS,BS-1-151,ISDB-S,151,,1049480,0x4010,,,,,,,,,0x0120,0x0100,mpeg2,0x0110,aac,29.97
,SEMS,BS-1-152,ISDB-S,152,,1049480,0x4010,,,,,,,,,0x0120,0x0100,mpeg2,0x0114,aac,29.97
,SEMS,BS-1-161,ISDB-S,161,,1049480,0x4011,,,,,,,,,0x0130,0x0111,mpeg2,0x0114,aac,29.97
,SEMS,BS-1-162,ISDB-S,162,,1049480,0x4011,,,,,,,,,0x0130,0x0111,mpeg2,0x0114,aac,29.97
,SEMS,BS-1-165,ISDB-S,165,,1049480,0x4011,,,,,,,,,0x01FF,0x0300,mpeg2,0x0310,aac,29.97
#,SEMS,740,ISDB-S,740,,1049480,0x4011,,,,,,,,,0x0130,0x0711,,,,
#,SEMS,,,,,,,,,,,,,,,,,,,,
#,SEMS,BS-15,ISDB-S,,,xxx[kHz](),hex,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMS,[No],[input/standard],,,[Frequency],[TS-ID],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMS,BS-15-111,ISDB-S,111,,1318000,0x40F1,,,,,,,,,0x00FF,0x00FF,mpeg2,0x0100,mpeg-audio,29.97
,SEMS,BS-15-113,ISDB-S,113,,1318000,0x40F2,,,,,,,,,0x0215,0x0119,mpeg2,0x0218,aac,29.97
,SEMS,BS-15-114,ISDB-S,114,,1318000,0x40F2,,,,,,,,,0x0215,0x0119,mpeg2,0x0215,aac,29.97
,SEMS,BS-15-115,ISDB-S,115,,1318000,0x40F2,,,,,,,,,0x0215,0x0119,mpeg2,0x0216,aac,29.97
,SEMS,BS-15-116,ISDB-S,116,,1318000,0x40F2,,,,,,,,,0x0215,0x0119,mpeg2,0x0217,aac,29.97
,SEMS,BS-15-117,ISDB-S,117,,1318000,0x40F2,,,,,,,,,0x0211,0x0119,mpeg2,0x0220,aac,29.97
,SEMS,BS-15-170,ISDB-S,170,,1318000,0x40F2,,,,,,,,,0x0211,0x0240,mpeg2,0x0241,aac,29.97
#,SEMS,300,ISDB-S,300,,1318000,0x40F2,,,,,,,,,0x0511,,,0x0540,,29.97
,SEMS,BS-15-791,ISDB-S,791,,1318000,0x40F2,,,,,,,,,0x0650,0x0000,mpeg2,0x0650,aac,29.97
,SEMS,BS-15-792,ISDB-S,792,,1318000,0x40F2,,,,,,,,,0x0220,0x0000,mpeg2,0x0220,aac,29.97
#,SEMS,,,,,,,,,,,,,,,,,,,,
#,SEMS,ND-24,ISDB-S,,,xxx[kHz](),hex,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMS,[No],[input/standard],,,[Frequency],[TS-ID],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMS,ND-24-147,ISDB-S,147,,2053000,0x7180,,,,,,,,,0x143A,0x141A,mpeg2,0x142A,aac,29.97
#,SEMS,,,,,,,,,,,,,,,,,,,,
#,SEMS,J-14,ISDB-T,,,xxx[kHz](),,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMS,[No],[input/standard],,,[Frequency],,,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMS,J-14-011,ISDB-T,11,1,479142,,,,,,,,,0x0400,0x0150,0x0200,mpeg2,0x0300,aac,29.97
,SEMS,J-14-012,ISDB-T,12,1,479142,,,,,,,,,0x0401,0x0150,0x0201,mpeg2,0x0301,aac,29.97
#,SEMS,,,,,,,,,,,,,,,,,,,,
#,SEMS,J-27,ISDB-T,,,xxx[kHz](),,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMS,[No],[input/standard],,,[Frequency],,,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMS,J-27-071,ISDB-T,28,1,557142,,,,,,,,,0x0418,0x0150,0x0200,mpeg2,0x0300,aac,29.97
#,SEMS,,,,,,,,,,,,,,,,,,,,
#,SEMS,J-49,ISDB-T,,,xxx[kHz](),,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMS,[No],[input/standard],,,[Frequency],,,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMS,J-49-031,ISDB-T,50,1,689142,,,,,,,,,0x5408,0x0150,0x0200,mpeg2,0x0300,aac,29.97
,SEMS,J-49-032,ISDB-T,50,2,689142,,,,,,,,,0x5409,0x0150,0x0201,mpeg2,0x0301,aac,29.97
,SEMS,J-49-033,ISDB-T,50,3,689142,,,,,,,,,0x540A,0x0150,0x0201,mpeg2,0x0301,aac,29.97
#,SEMS,,,,,,,,,,,,,,,,,,,,
#,SEMS,AU-8,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMS,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMS,AU-8-091,DVB-T,91,,191500,7,,,,,,on,,0x0001,0x0080,0x0210,mpeg2,0x0211,ac3,25
,SEMS,AU-8-093,DVB-T,93,,191500,7,,,,,,on,,0x0002,0x0080,0x0220,mpeg2,0x0221,mpeg-audio,25
,SEMS,AU-8-094,DVB-T,94,,191500,7,,,,,,on,,0x0003,0x0080,0x0220,mpeg2,0x0221,mpeg-audio,25
,SEMS,AU-8-095,DVB-T,95,,191500,7,,,,,,on,,0x0004,0x0080,0x0220,mpeg2,0x0221,mpeg-audio,25
,SEMS,AU-8-096,DVB-T,96,,191500,7,,,,,,on,,0x0005,0x0080,0x0220,mpeg2,0x0221,mpeg-audio,25
,SEMS,AU-8-097,DVB-T,97,,191500,7,,,,,,on,,0x0006,0x0080,0x0220,mpeg2,0x0221,mpeg-audio,25
,SEMS,AU-8-098,DVB-T,98,,191500,7,,,,,,on,,0x0007,0x0080,0x0220,mpeg2,0x0221,mpeg-audio,25
,SEMS,AU-8-099,DVB-T,99,,191500,7,,,,,,on,,0x0008,0x0080,0x0220,mpeg2,0x0221,mpeg-audio,25
#,SEMS,,,,,,,,,,,,,,,,,,,,
#,SEMS,NZ-21,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMS,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMS,NZ-21-001,DVB-T,1,,474000,8,,,,,,on,,0x04B0,0x00FA,0x00FA,avc,0x012C,heaac,25
,SEMS,NZ-21-002,DVB-T,2,,474000,8,,,,,,on,,0x04B1,0x00FB,0x00FB,avc,0x012D,heaac,25
,SEMS,NZ-21-003,DVB-T,3,,474000,8,,,,,,on,,0x04B2,0x00FC,0x00FC,avc,0x012E,heaac,25
,SEMS,NZ-21-004,DVB-T,4,,474000,8,,,,,,on,,0x04B3,0x00FD,0x00FD,avc,0x012F,heaac,25
,SEMS,NZ-21-005,DVB-T,5,,474000,8,,,,,,on,,0x04B4,0x00FE,0x00FE,avc,0x0130,heaac,25
#,SEMS,,,,,,,,,,,,,,,,,,,,
#,SEMS,US-40,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMS,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
